date;groundwaterlevel_m_a_s_l
2021-10-13 00:00;14.28961799
2021-10-14 00:00;14.13537768
2021-10-15 00:00;14.68051564
2021-10-16 00:00;14.92130164
2021-10-17 00:00;14.70034399
2021-10-18 00:00;13.96757786
2021-10-19 00:00;14.95473155
2021-10-20 00:00;13.99367368
2021-10-21 00:00;14.82978476
2021-10-22 00:00;14.9567965
2021-10-23 00:00;14.26546646
2021-10-24 00:00;14.15945453
2021-10-25 00:00;14.11530137
2021-10-26 00:00;14.86055802
2021-10-27 00:00;14.90162662
2021-10-28 00:00;14.86025184
2021-10-29 00:00;14.5763999
2021-10-30 00:00;14.76506607
2021-10-31 00:00;14.2082969
2021-11-01 00:00;14.27703246
2021-11-02 00:00;14.78875068
2021-11-03 00:00;14.09219846
2021-11-04 00:00;14.96081472
2021-11-05 00:00;14.67634791
2021-11-06 00:00;14.66823578
2021-11-07 00:00;14.10980368
2021-11-08 00:00;14.45348169
2021-11-09 00:00;14.46722667
2021-11-10 00:00;14.54270752
2021-11-11 00:00;14.77655322
2021-11-12 00:00;14.49144675
2021-11-13 00:00;14.08074309
2021-11-14 00:00;14.11837913
2021-11-15 00:00;14.63647819
2021-11-16 00:00;14.85144566
2021-11-17 00:00;14.16383404
2021-11-18 00:00;14.57570344
2021-11-19 00:00;14.26282312
2021-11-20 00:00;14.32854152
2021-11-21 00:00;14.68687409
2021-11-22 00:00;14.86026476
2021-11-23 00:00;14.98031235
2021-11-24 00:00;14.73290753
2021-11-25 00:00;14.8819321
2021-11-26 00:00;14.80422223
2021-11-27 00:00;14.62604235
2021-11-28 00:00;14.77531296
2021-11-29 00:00;14.32059295
2021-11-30 00:00;14.84624048
2021-12-01 00:00;14.34138052
2021-12-02 00:00;14.59576202
2021-12-03 00:00;14.73861139
2021-12-04 00:00;14.94332625
2021-12-05 00:00;14.63487519
2021-12-06 00:00;14.5938594
2021-12-07 00:00;14.10954863
2021-12-08 00:00;14.25143377
2021-12-09 00:00;14.65453268
2021-12-10 00:00;14.3599705
2021-12-11 00:00;15.02421944
2021-12-12 00:00;14.82289373
2021-12-13 00:00;14.54519993
2021-12-14 00:00;14.06546203
2021-12-15 00:00;14.60454374
2021-12-16 00:00;14.40346707
2021-12-17 00:00;14.52440658
2021-12-18 00:00;14.57629174
2021-12-19 00:00;15.02788109
2021-12-20 00:00;14.82713469
2021-12-21 00:00;14.53346088
2021-12-22 00:00;14.72473531
2021-12-23 00:00;14.72186992
2021-12-24 00:00;14.20369724
2021-12-25 00:00;14.23920398
2021-12-26 00:00;14.41596376
2021-12-27 00:00;14.32509079
2021-12-28 00:00;14.34431487
2021-12-29 00:00;14.989902
2021-12-30 00:00;14.92052782
2021-12-31 00:00;14.5229282
2022-01-01 00:00;15.01287466
2022-01-02 00:00;14.76433646
2022-01-03 00:00;14.73314058
2022-01-04 00:00;14.54489167
2022-01-05 00:00;14.16411825
2022-01-06 00:00;14.66501078
2022-01-07 00:00;14.32052993
2022-01-08 00:00;14.81628412
2022-01-09 00:00;14.56107927
2022-01-10 00:00;14.80801041
